ID	ZT00	ZT00	ZT00	ZT00	ZT00	ZT04	ZT04	ZT04	ZT04	ZT04	ZT08	ZT08	ZT08	ZT08	ZT08	ZT12	ZT12	ZT12	ZT12	ZT12	ZT16	ZT16	ZT16	ZT16	ZT16	ZT20	ZT20	ZT20	ZT20	ZT20
OT_ostta04g00130	6973606.151	7343497.516	5647046.52	6241227.427	6667510.828	6160515.724	7300528.172	7381443.574	6453527.003	6233316.869	8932079.67	6439549.814	6903820.953	6087565.188	7045321.781	8408155.743	9635594.69	9541368.29	8103144.763	7841370.246	8643012.218	8757667.508	7689954.938	9320615.99	7410721.457	7796408.656	8939970.447	7484692.442	7164703.988	5241390.238
OT_ostta09g00500	2648166.015	2739960.551	2500608.89	2509550.111	2714396.2	2394962.969	2701617.49	2970052.123	2437595.613	2128927.473	3149897.791	2891525.203	2731541.568	2461494.645	2729750.782	3224041.38	3454225.878	3323624.231	2886450.298	2456139.836	3198354.443	2809208.759	2961663.151	3324947.847	2830641.94	2936355.123	3574015.283	2952634.648	3143506.757	2278131.965
OT_ostta12g02700	2628102.505	2592237.329	2203089.265	2135079.733	2823737.703	2421514.58	3108064.944	2246563.75	2886356.247	1622374.727	3405745.49	2807009.514	3071941.071	2726278.305	2834948.543	3014299.112	3825086.185	3032275.013	3440212.738	2823050.885	3519222.364	3380972.265	3423615.48	3149203.133	2929150.522	3311962.039	3861031.387	3093792.408	3276778.101	2448670.834
OT_ostta15g00830	3517768.239	3517592.578	2837132.169	2933254.37	3560829.162	3266514.295	3515246.836	3162343.155	3476955.767	2709905.79	3551826.582	3442185.536	3707621.444	3512619.279	3409780.523	3945938.721	4254369.505	4194428.676	3805781.182	3187975.157	4047778.478	3825541.123	3797758.768	3971867.953	3794803.464	4017084.892	4191641.296	3763503.422	3962479.411	2837536.29
OT_ostta14g01140	1576960.497	1667781.682	1353740.923	1514749.579	1647073.588	1597894.308	1742905.663	1425921.742	1545348.4	1291912.136	1748698.368	1561161.701	1522665.302	1570373.877	1730431.54	1774056.718	1915928.724	2050361.43	1738774.231	1549063.112	1828245.896	1813512.132	1792101.114	2094132.856	1582612.898	1833236.922	1872137.424	1742521.314	1738977.894	1381085.792
OT_ostta04g02130	633274.0457	708829.7312	588390.8885	539331.0903	718775.6279	550436.7497	693519.5211	640016.2994	608252.002	570053.3066	698830.4763	656837.8296	674188.9109	606039.7332	654517.0344	791928.9555	778262.3059	933822.733	814823.1653	644697.5526	731371.4577	661490.7576	762474.2701	755640.9725	650503.6076	697362.5013	766398.3726	729114.384	819365.9004	623270.3091
OT_ostta13g00240	253600.9675	301320.6569	295269.1025	237658.3983	300160.6247	272604.3767	309531.3434	287555.5896	282185.6393	240176.2843	358795.0314	276214.7363	308638.5466	251408.3423	287557.2524	314947.3263	364021.7945	373493.9117	370951.3046	312293.3295	357966.1137	330653.2592	319368.4113	386295.1529	307411.201	354869.0359	328146.9541	291819.9456	324800.106	263430.6278
OT_ostta17g01920	3395919.611	3951967.105	3297127.093	3116443.396	3626022.007	3280227.229	3543994.78	3418755.286	3500991.188	2262216.821	3636268.943	3300119.025	3096213.935	3048963.931	2911085.127	3710030.597	3492702.799	3690927.012	3501391.28	3001942.764	4000283.441	3158957.925	3732784.88	3731227.693	3517786.759	3960021.276	4083578.427	3897071.139	4476935.309	3462482.676
OT_ostta07g03340	543668.0582	490495.245	422932.1874	494398.2353	497747.9639	470027.5529	456405.1796	477203.1151	431400.2741	340128.0329	552248.8359	473447.828	514787.5943	523840.2258	533254.2984	513027.6931	543254.8581	574881.3921	579018.7593	495376.326	569153.4151	500618.6569	633627.1931	626285.2067	484849.755	627637.5949	686829.5608	573595.0889	597204.0534	520453.9239
OT_ostta05g03830	2765553.749	2957875.606	2427756.257	2736539.994	2541413.309	2755118.991	2447767.64	2681982.876	2622349.045	1792027.875	3394372.803	2834322.604	2700361.566	2551250.657	2867299.804	2940255.674	2694820.403	2990663.144	2891915.405	2453250.427	3029407.854	2756658.559	3118648.055	3282816.033	2752446.816	3236257.041	2985139.73	3077013.614	3487376.604	3158347.453
OT_ostta17g00260	813617.5936	680487.8477	576060.4257	626092.2726	741995.8775	741619.5529	809075.4661	816681.0642	688570.308	488768.8553	787875.058	732657.9263	736090.3554	690984.6736	730815.6494	809740.2268	801336.6265	881966.6962	992176.302	715154.1895	745606.0058	713375.4593	788103.7475	950176.4579	735356.6936	771809.4537	974338.9901	707342.8177	927314.1684	701956.5855
OT_ostta17g01460	2678449.549	2704552.845	2245629.953	2058753.391	2139196.621	2223678.946	2332515.666	2625102.935	2305769.421	1786556.112	2519135.801	2296201.647	2754765.129	2184095.414	2148474.127	2519537.737	2397261.899	2635642.569	2873638.41	2455891.503	2519651.052	2434436.147	2558322.544	2970305.252	2155062.023	2282340.324	2404071.504	2256007.38	2372488.685	2296315.525
OT_ostta07g00470	2911213.808	2461534.267	3603241.24	3113840.592	3513854.867	613017.2804	538062.1143	737290.719	598488.3132	814866.8606	452187.2022	519723.996	416339.7261	459174.4767	513540.4354	567998.2587	530925.2806	504650.692	560713.7153	691298.6603	2688734.518	2804796.213	3045961.485	3344428.758	3092040.951	3688200.982	4065483.559	3503880.754	3960970.216	4735600.972
OT_ostta02g03680	1008798.958	906280.6618	892710.258	722425.2799	989179.9519	121299.1394	172971.5562	93739.58553	121877.9418	115342.4869	390698.5808	183792.3668	303798.7943	266153.9624	222704.4795	526365.9057	455286.087	377481.6014	367838.6763	409643.0306	1152659.651	1069129.513	906674.6163	1240136.095	941002.5293	1122121.839	1442549.763	1064967.665	1358276.718	1054745.964
OT_ostta09g00670	996176.3817	929740.3478	826101.7519	809988.5573	1060130.867	121698.6595	149992.2854	162120.7833	167195.3443	136621.075	281079.5933	192890.2007	204125.663	199560.6054	200410.3709	398404.3489	428148.5213	379972.1633	389935.8521	377715.1181	761105.4036	842022.2777	789344.5587	1138780.462	619068.1129	920976.1581	1141841.839	818464.0869	1032244.182	987556.8723
OT_ostta03g04960	562000.4551	501622.2338	589833.0548	503659.1857	619231.5381	23291.23042	43312.13441	35576.17507	15973.96098	29710.83284	39526.60441	39709.69277	45053.73799	36104.81214	35715.32241	127919.9905	101254.9417	88917.09888	121382.9161	131979.7716	446528.1089	392765.9384	497872.2603	614278.1531	480360.7661	613294.5656	563986.6067	487323.6362	741427.3026	653563.3452
OT_ostta02g03360	201264.1444	186986.9139	250464.5136	287539.8517	343087.0419	176228.9962	182580.9864	179051.4816	168176.3252	166184.5269	249907.2182	187846.1111	243220.5202	198147.4422	239337.0703	244516.6449	208757.7299	216742.4024	235351.1257	195569.5123	227719.4803	206467.8657	206599.2801	278372.9149	224542.2857	239072.2792	282628.1734	202815.7367	224310.2081	247095.0091
OT_ostta09g00580	205821.5775	160442.8844	347196.9789	297530.6442	219667.285	200696.6004	164789.5511	199362.3596	177713.005	156003.7617	169078.7892	175299.1373	190368.4446	189854.8177	203420.2457	193449.9139	196130.6163	182933.8644	211494.4931	190964.7844	199049.9851	212200.0262	181220.6501	201542.3168	166750.6796	206547.2804	208988.8091	166777.3244	191773.1505	207535.7353
OT_ostta05g01120	9920460.516	8618599.287	9289598.127	8108756.854	9077334.8	8279778.592	9464651.04	8111942.891	8778337.034	9051322.142	11420514.48	9023575.194	9960780.799	8316100.749	9702292.564	10867668.83	11193564.81	9296948.07	9853705.455	9066392.926	10288125.52	9706294.804	9065032.662	10751207.75	7953268.166	10139172.2	11377404.54	10107668.93	11260069.47	9016247.311
OT_ostta09g00210	7457095.597	6654234.99	5303733.845	6065042.262	7029302.577	5446630.507	6909088.398	4774081.223	5832952.681	5335201.728	7400977.878	6266405.24	6455297.895	5770214.137	6936056.488	7951651.53	8938127.521	7287925.214	7379276.824	6458625.934	8276250.126	7272183.519	7037864.645	8012911.23	6213342.74	8025069.017	8709150.981	6829559.714	6856574.868	5838189.247
OT_ostta11g03020	9083262.526	9071318.952	7094133.619	6522700.86	8263838.329	6847354.751	8109324.803	6086395.073	6571027.027	6917726.991	8413710.689	7765804.781	8067681.714	6777295.26	8031901.624	9071305.281	9639767.142	8398374.674	8742590.849	6559214.652	9539931.054	8608695.674	8131540.98	10027039.71	7037234.546	9793207.639	9815948.871	8971456.255	9718170.797	7727055.815
OT_ostta09g03060	4064782.903	3106574.742	3553251.076	3145208.969	3257787.056	3111283.579	3226472.383	2508482.496	2800944.869	3122838.874	4190558.947	3195012.11	3853559.031	3041869.637	3544455.423	3516549.646	3921398.508	3375805.094	3564505.3	3558437.598	3954283.495	3852791.327	3816548.139	4381255.207	3118293.264	3724096.193	4119130.934	3359173.736	3597045.479	3704876.18
OT_ostta06g03720	2191301.902	1854046.228	1855682.689	1631511.97	1709892.247	1506250.031	1602711.671	1257634.639	1612036.263	1573920.383	1925084.466	1781554.071	1934266.151	1555141.466	1787000.02	1817912.052	2144223.13	1936839.519	1697430.356	1832954.228	2061554.223	1996580.593	1905374.121	2337188.755	1633843.169	1962941.538	2265673.274	1544204.345	1870513.55	1986729.11
OT_ostta01g01030	686462.7465	649268.1934	635983.6282	747626.6236	686034.0552	561192.0045	582456.9458	442125.0339	554121.7874	582368.6811	674963.2893	577373.7256	633221.167	540412.6852	712605.6018	697376.565	709046.9371	593205.475	735216.9014	665663.2286	736270.2292	741188.419	753000.1141	780742.1081	576402.1767	747631.571	824966.5989	694061.0802	834015.1295	747281.0597
OT_ostta10g01260	2959813.853	2932974.922	2814047.724	2566331.459	2968362.588	2482142.39	2823764.748	2050830.737	2571172.565	2776617.627	2871179.237	2239406.641	2572605.389	2486766.828	2723782.751	2765840.659	3225707.673	2934065.856	3070017.92	2728652.206	3434953.53	3138817.537	3188216.722	3918581.402	2827534.891	3233449.567	3677643.14	2974735.515	3622949.885	2883808.521
OT_ostta01g03910	5353206.817	5435937.373	5719776.352	5000258.596	4881131.421	3881993.844	3938790.36	4278716.54	5788944.979	5188095.613	6198143.058	4340059.343	4708206.683	3704422.038	4858659.53	5335707.258	5486995.587	4939643.415	6928364.505	4921891.683	5996314.55	5503685.664	5792135.13	5097114.66	3792736.635	5961829.55	6714545.807	5637017.718	5188578.682	6572621.81
OT_ostta01g05290	3380075.591	3119630.625	3605677.625	3025241.453	3248652.749	3078424.156	2938274.049	2528260.878	3164694.395	3126388.478	4144448.379	3137379.041	3176519.561	2645926.466	3224116.009	2785951.763	4010850.38	2828576.79	3372859.561	3698516.342	3533311.34	3306527.518	3334470.837	3540398.534	2807265.891	3163715.035	3921415.809	3229216.373	3494367.409	2912338.972
OT_ostta11g02970	672823.8422	734431.7175	612321.1638	524012.8674	703475.8794	585529.2163	564764.3049	626018.4693	638302.9754	657423.5043	666695.9015	636109.7406	591489.8933	560389.8055	596758.4548	720511.1969	780970.5554	800235.1758	672318.3699	657713.7617	757680.1638	671676.6221	702153.1446	768127.1604	728394.0565	753778.7129	738557.1616	641126.4963	686754.5176	791826.9497
OT_ostta05g00840	1273444.714	1145971.772	989239.6109	852171.2993	1219298.518	986728.4079	1079063.793	947186.9283	1054978.993	1315185.998	1013196.268	958022.0523	1091083.939	1027373.169	1103108.024	1335892.581	1562355.088	1166622.466	1209013.453	1037330.29	1291089.571	1375284.156	992899.7868	1461521.139	1088334.18	1360175.637	1483342.136	1207038.652	1201396.481	1252321.214
OT_ostta04g03810	1323062.781	1382771.827	1083178.667	1202285.238	1405134.597	1097267.434	1189750.882	1009277.486	1034837.949	1304932.394	1188301.293	1172206.2	1104993.911	1105555.724	1176321.831	1449688.23	1616607.419	1558982.428	1302307.98	1143427.871	1460087.442	1704927.19	1222674.653	1746878.152	1345994.94	1771859.052	1738865.249	1677441.412	1548392.707	1572039.641
OT_ostta04g00290	463433.5244	430394.4996	344723.9964	421702.1	489548.7552	398259.7285	382263.3071	364671.9306	387730.2174	513429.3357	417408.5672	353207.2501	406852.6554	411466.9928	483944.6142	543182.6714	543905.2504	502500.226	527883.204	429068.8649	505940.5488	537587.3771	519423.925	781847.6273	428060.0406	595584.8988	572816.0334	521249.5272	529017.8765	482443.8344
OT_ostta05g02930	9830492.968	8777943.792	8117008.773	8523440.018	9985516.155	7271462.664	8315309.089	8210754.778	7423884.564	7750747.255	9663927.81	7250267.169	7307106.992	7673928.579	8740289.74	8297552.709	10607192.5	9966984.072	8981473.81	8060009.703	8891250.178	9369938.286	8466157.386	11030333.38	8213807.48	9916342.283	10298814.4	9716125.718	9204727.686	9478602.987
OT_ostta03g03260	1732736.854	1363008.381	1308750.366	1501049.065	1900626.246	1390574.438	1760069.863	1382219.951	1183322.211	1619163.551	1491101.708	1029376.943	1212341.445	1256206.102	1413089.27	1292756.08	1792507.493	1676449.379	1336870.382	1473166.567	1602217.975	1517159.446	1515920.798	2103748.501	1762539.977	1543972.567	1676973.746	1519344.427	1603963.176	1620898.198
OT_ostta17g01280	2337272.219	1996994.136	1721739.257	1721143.079	2108941.322	1733331.902	1820614.177	1652846.299	1899051.106	2073204.257	1978987.028	1340045.979	1616514.401	1523856.559	1714337.292	1915690.996	2007403.669	2064018.416	1805557.299	1758895.293	2184084.023	2204941.795	2236873.257	2391612.159	2074177.831	2647001.424	2603827.66	2153366.652	2344294.216	2454327.214
OT_ostta03g05910	1472774.106	1388576.963	1143014.664	1179865.486	1263609.279	1065517.014	1239656.981	1114659.303	1040560.468	1466650.238	1051415.321	1038890.79	996029.6114	1006755.532	1045712.389	1339079.53	1331142.001	1326716.602	1285592.046	1067970.457	1500008.889	1270466.987	1135099.302	1728902.342	1217591.791	1372492.23	1577764.958	1271521.744	1427739.371	1417063.022
OT_ostta08g01920	109915001.8	111439022.3	79919355.94	87074776.84	102683712.3	78225887.77	105445829	92698898.92	86581503.51	103864976.4	89609467.59	80228791.65	81411026.89	81216289.26	93785408.23	105598577.9	115406501.6	106140104.9	89309568.35	77267262.25	111063814.6	107878122.8	102881537.2	119022162.9	97489505.68	115516557	124508211.7	104776527.8	106749160.7	118085503
OT_ostta13g01470	558013.6444	555833.9928	615608.6246	592238.0834	682939.716	479249.2929	736926.0237	654133.6223	601110.4396	689076.7807	548970.3279	474747.9044	528220.6274	492825.1461	674789.3087	650342.435	713725.1863	764246.5862	565565.9767	609804.2773	768440.5006	670539.1268	694776.3324	861101.5341	690601.2611	743942.9825	904676.5583	698297.0683	911162.5968	720486.5314
OT_ostta14g00230	563170.2245	527920.3004	413112.7202	427159.0044	528737.304	468048.115	607906.547	458736.4556	440357.7525	546907.6089	523589.2475	463081.2108	405773.891	481596.2337	554889.0607	582221.9088	703093.4601	734187.6471	489106.6797	478158.657	579650.8884	595555.3784	675126.277	781986.0828	553478.5833	610541.4241	672483.5041	606555.6369	697934.4734	704215.1769
OT_ostta11g02820	3301604.201	3163075.117	2523285.48	2960702.053	3318337.83	3089278.406	2809523.56	2746776.454	2890942.596	2656566.561	2722356.556	2842788.019	3147006.799	2704412.337	3197934.958	3369750.986	3218291.361	3387523.658	3550116.715	2982824.85	2543538.422	3581952.443	3638549.943	4594673.521	3325121.211	3663869.862	3641055.931	3545889.521	3990652.612	2643866.568
OT_ostta07g04260	2001137.092	2122585.49	1912378.515	2450826.908	2247213.212	1811171.588	2070386.282	1672914.514	1634397.222	1898567.294	1688396.416	1415238.084	1688322.217	1868794.737	2005510.713	1756293.704	2056457.101	1922766.195	2289294.648	2083800.181	2254186.426	1927485.835	2092154.302	2583093.389	2023888.192	2144369.661	2112462.785	2637905.857	2729965.75	1696063.686
OT_ostta06g00150	630464.786	677908.8732	606855.0869	707369.4132	661752.5593	631214.7347	859103.2626	718694.7287	646932.4432	669516.8401	583619.5162	504152.7045	605797.3058	692821.9027	710009.2828	728203.2528	782580.7515	792296.4281	795780.6179	643995.9219	686921.1594	670484.9097	700798.3769	936468.3733	651123.6682	676114.3001	805616.4354	829233.1976	999599.9136	579585.1279
OT_ostta08g01520	322127.1309	370859.4751	351662.1996	298046.0904	394362.2127	117351.6088	131308.3377	226506.0206	120757.522	208783.9483	317114.4555	232506.8928	209558.2775	223061.8292	260497.9705	1229388.098	1109409.167	1158394.969	1317334.131	1037105.99	1650232.824	1541675.688	1548641.567	1701386.362	1111420.529	1387764.469	1549293.998	1285567.608	1398117.339	1216651.882
OT_ostta06g00100	175566.136	346237.6489	337838.2886	254273.1993	232685.0285	174528.44	159691.4029	302668.6394	195986.8566	180625.8508	177713.9236	213139.5458	182473.8113	168172.8854	159352.4576	376418.5439	346843.4371	337390.3645	355782.0527	357338.0528	449306.1191	451304.7783	522018.5448	460667.7283	387996.5004	346346.0469	418331.1389	367846.8202	449639.6829	298869.8316
OT_ostta03g02460	546475.053	554541.509	669822.6356	625514.4776	621227.6689	536015.184	770710.3339	499325.4193	546425.8913	699745.3153	654053.9197	659159.8076	606541.4428	548869.7879	558058.2641	511035.5698	704975.1118	782826.8465	850375.8052	654505.1613	734120.1527	696106.3584	794956.8428	868375.2617	801446.5975	683018.3545	869784.5576	654029.6508	786956.0241	756562.5104
OT_ostta02g00100	2014511.8	1887632.179	3185422.649	2169205.088	2419638.439	1806502.862	2423386.807	2218725.669	1864738.228	2811671.365	2217801.051	1635285.169	1985900.628	2038058.069	2185390.245	3108876.042	2433932.932	2801244.816	2537116.441	2416580.554	2818546.835	2474408.685	2612010.839	3132373.691	2692953.92	2451634.081	2842985.382	2157405.934	2516810.159	2253258.737
OT_ostta11g01640	414960.3998	400506.2224	361459.5356	441575.2913	472878.559	433554.2452	485803.3345	378117.0523	347025.3263	539120.2878	431313.2418	381778.4135	365151.0631	417133.7491	503752.1012	487184.38	451008.4247	481857.4983	453825.3635	359843.9875	509506.5569	522783.0089	391097.1453	487624.9834	425739.7551	488289.2864	457548.1816	366294.5571	458387.9339	624247.1688
OT_ostta06g04450	218438.0892	202931.9872	212971.314	284194.6097	221811.8411	173862.4534	258176.1768	207060.9346	202709.8087	265205.1051	216973.3334	202282.0028	220645.7712	247189.2773	331970.2668	240377.8831	269040.1028	239886.4276	259223.0732	206658.2332	223117.6049	232146.0656	209613.2744	269074.9445	201782.4771	215727.2398	228638.8535	238877.4252	273526.863	281794.8373
OT_ostta11g02310	576250.4342	348744.9862	352859.5966	369297.4311	345741.1036	422597.0375	499202.6947	411937.2953	271706.7906	479082.8511	403824.8778	277648.6865	389777.3422	383315.1324	457730.9958	457664.0108	298972.7489	396302.9144	348721.0809	397425.0065	434345.1145	376678.6963	397337.5981	455870.3438	388014.1373	349944.9872	354864.665	397937.9153	310384.7502	583143.365
