MGI.ID	pval.protein	pval.mRNA
MGI:1919150	0.284084951	1.42e-08
MGI:2144726	0.625526386	0.065395644
MGI:2686991	0.686654747	0.939345278
MGI:1915722	0.952022058	0.852139989
MGI:1913404	0.867255344	1.94e-05
MGI:1916348	0.178969995	0.000750135
MGI:1914476	0.655640532	0.000292645
MGI:3045495	0.665487363	0.654620961
MGI:1916046	0.323337392	0.300441549
MGI:106402	0.281148292	0.027248031
MGI:1915128	0.440759787	2.8e-05
MGI:1289225	0.636997293	0.001931398
MGI:1915505	0.481310506	0.191196785
MGI:2180203	0.684174402	0.000752184
MGI:1355315	0.142353491	0.426542027
MGI:106920	0.383343621	0.001543877
MGI:109146	0.922617502	0.001356466
MGI:99510	0.733938703	0.012298308
MGI:1919986	0.052306888	0.000595719
MGI:1914208	0.043533845	7.68e-05
MGI:106558	0.65036248	0.049117457
MGI:1341087	0.604981292	0.085273878
MGI:2446193	0.080296569	0.037284511
MGI:2681523	0.000307098	0.004716184
MGI:2384849	0.355117286	0.000496488
MGI:1196412	0.830544478	0.017513032
MGI:2443730	0.220982738	0.00858072
MGI:104552	0.044945391	0.0003431
MGI:2443012	0.923964867	0.004685397
MGI:1932137	0.172175711	0.014436686
MGI:1891808	0.296223451	6.94e-06
MGI:1338026	0.541898335	0.763179251
MGI:1919193	0.501031077	1.94e-05
MGI:1915202	0.347479765	3.51e-05
MGI:2450248	0.38534139	0.246038023
MGI:1914395	0.808365588	0.219628002
MGI:1858259	0.691917101	0.048866223
MGI:106295	0.554107447	6.45e-05
MGI:98788	0.519582536	0.001215228
MGI:98791	0.006551018	0.003015837
MGI:1333803	0.424434758	0.037194607
MGI:1353568	0.214173609	0.000213446
MGI:3582693	0.736249712	0.004392398
MGI:3582695	0.002688711	0.000247464
MGI:1353605	0.236194906	3.73e-07
MGI:107749	0.097726526	0.003650716
MGI:1298386	0.971402482	3.19e-06
MGI:1913564	0.958502912	0.002962772
MGI:98797	0.440547104	1.15e-05
MGI:1352500	0.353301523	0.000833353
MGI:98809	0.585797762	0.115520078
MGI:98810	0.950739688	0.13769738
MGI:2449202	0.049753098	0.487002723
MGI:98812	0.032925471	0.000832697
MGI:1336194	0.574948412	0.323527244
MGI:102724	0.000332076	1.5e-05
MGI:1922066	0.020198015	0.023014848
MGI:1917036	0.552010153	1.51e-06
MGI:104890	0.45039703	0.018159606
MGI:106016	0.169746652	0.000112912
MGI:1915226	0.14432695	0.042190446
MGI:109200	0.510720845	0.495055788
MGI:108072	0.245070632	0.060503785
MGI:1915265	0.949180214	0.134812859
MGI:1098727	0.363216929	0.954736668
MGI:1916295	0.643074848	0.000601181
MGI:1351486	0.439014983	0.000305278
MGI:1926211	0.41729005	0.066560748
MGI:1913932	0.748976472	0.068647021
MGI:1925482	0.076873817	0.001441893
MGI:2443008	0.461758312	2.8e-05
MGI:1921985	0.495672845	0.001212163
MGI:1933163	0.022744506	1.2e-07
MGI:1933161	0.963668021	0.009553266
MGI:102749	0.931489405	0.000698922
MGI:109274	0.651961876	0.058361928
MGI:1917057	0.475721832	0.225658628
MGI:2685298	0.040259631	0.040112549
MGI:1349410	0.254152094	0.018827059
MGI:2146901	0.438370578	0.563588826
MGI:1924393	0.010920052	0.132369728
MGI:1309481	0.071664171	0.005037859
MGI:1928469	0.62712103	4.88e-05
MGI:1923607	0.636764489	0.009825194
MGI:1914176	0.10334516	0.226400774
MGI:2443487	0.10915096	0.00404802
MGI:1919276	0.473702588	0.049668138
MGI:1917297	0.151474125	0.01547622
MGI:1861718	0.402279047	0.025241226
MGI:1333115	0.45585081	0.462542983
MGI:3687012	0.927418882	0.239949575
MGI:1929183	0.264063511	0.000504147
MGI:102548	0.184786724	0.741364364
MGI:1919283	0.000211781	0.002880618
MGI:1196284	0.00029283	7.18e-05
MGI:1913887	0.313560035	0.00011643
MGI:1913649	0.530930497	0.412256645
MGI:106581	0.415606619	0.004622271
MGI:109263	0.216851633	0.156819229
MGI:1855672	0.541787925	0.000170075
MGI:1928097	0.459583088	1.21e-08
MGI:2144566	0.200436154	0.00033881
MGI:1916749	0.937640823	0.159820837
MGI:98852	0.190570341	0.411745984
MGI:98857	0.455088906	0.063752286
MGI:3648482	0.044564095	0.098613392
MGI:1914077	0.422894654	0.378573753
MGI:1921819	0.858996341	0.010529808
MGI:1920045	0.54664066	1.3e-05
MGI:1914765	0.463710515	0.134226088
MGI:2384760	0.167733557	0.377931282
MGI:2679923	0.494951935	0.189801048
MGI:2146198	0.83391816	0.022278922
MGI:1919997	0.678860957	7.55e-05
MGI:1919604	0.915061509	0.200849118
MGI:1917637	0.72529553	0.024668178
MGI:1921855	0.21589165	0.127962646
MGI:3039573	0.736020277	0.064669673
MGI:1354168	0.373784307	0.003408323
MGI:98865	0.429283325	0.392026257
MGI:1095409	0.007250704	0.008460447
MGI:1095410	0.042808835	3.13e-06
MGI:1858225	0.597775511	4.16e-06
MGI:107813	0.137812781	0.138272349
MGI:107848	0.75462996	0.006146008
MGI:1915472	0.050944794	4.61e-07
MGI:107812	0.688571202	0.000232944
MGI:1915201	0.102344805	0.000298067
MGI:1921487	0.488279169	0.000150171
MGI:1917294	0.637414028	0.109296906
MGI:1100520	0.164907943	0.001211539
MGI:1346078	0.979912743	0.000203841
MGI:105968	0.672799391	0.043157331
MGI:3590652	0.602447693	0.13326278
MGI:1929468	0.332697503	0.00242212
MGI:1913323	0.051690193	0.714768069
MGI:1916922	0.003140634	0.0056718
MGI:1289248	0.435487096	0.037169319
MGI:2145316	0.101832502	0.036043919
MGI:1860078	0.129968998	0.163652287
MGI:1354175	0.550490857	0.068638759
MGI:1347023	0.413137843	0.005413884
MGI:2386711	0.438875761	2.51e-05
MGI:1920212	0.156931975	1.32e-10
MGI:1919017	0.37134688	0.004999522
MGI:98886	0.070145322	0.013389083
MGI:1334459	0.012284097	0.00260445
MGI:2443318	0.461767444	0.117907576
MGI:98890	0.538591215	0.052138765
MGI:1858313	0.532438971	0.126203185
MGI:1341217	0.194540052	0.044122869
MGI:1913913	0.572929109	0.03687242
MGI:1913894	0.461229902	0.000537845
MGI:1349462	0.284328757	0.009169236
MGI:2149543	0.797931024	0.00668136
MGI:1916176	0.642134622	0.130801057
MGI:1921633	0.741666084	0.01621071
MGI:102959	0.647067555	0.02133468
MGI:102944	0.259973194	8.94e-07
MGI:1914378	0.350417923	3.61e-05
MGI:1343188	0.236549925	0.000941391
MGI:107365	0.789621232	0.005457493
MGI:1858216	0.788516869	0.183716403
MGI:109240	0.280868214	0.031981097
MGI:108278	0.286010997	0.639038485
MGI:2444266	0.102677185	0.015133597
MGI:1914865	0.952245838	0.015120358
MGI:1917870	0.516875197	0.026808147
MGI:1343160	0.059364591	0.137513017
MGI:105098	0.110707925	0.001871461
MGI:2140998	0.584349237	0.000937422
MGI:2154580	0.186694343	0.238573265
MGI:1927086	0.374136825	0.000306546
MGI:107301	0.333547155	0.00027496
MGI:95049	0.125736059	0.000251311
MGI:1916709	0.59221871	0.33925958
MGI:1933105	0.052027574	0.003205215
MGI:1860276	0.068098745	1.38e-07
MGI:1860283	0.709238086	0.101823481
MGI:2150152	0.243189417	0.00292236
MGI:1861099	0.566125281	2.01e-06
MGI:1861100	0.008938244	3.61e-05
MGI:1916366	0.119854798	0.022939511
MGI:98512	0.16853088	0.000355457
MGI:1289301	0.015667116	1.1e-10
MGI:1915062	0.321325052	0.002031309
MGI:1913780	0.278622678	0.030482746
MGI:2146388	0.002023591	0.065444369
MGI:1914848	0.717242536	0.00030153
MGI:98904	0.871764933	0.052792272
MGI:1913405	0.883883964	0.005113799
MGI:1914740	0.139346905	0.027739797
MGI:1915140	0.816876188	0.00780766
MGI:1913679	0.803301255	0.006419563
MGI:1306785	0.17301337	0.030346784
MGI:2443162	0.463678994	0.004993876
MGI:2183447	0.735325387	1.07e-09
MGI:98898	0.031261145	0.001404393
MGI:3580629	0.204586265	0.001404393
MGI:1919344	0.10593022	0.000466789
MGI:1919023	0.284688838	0.20670652
MGI:2140962	0.06624699	0.000741512
MGI:3576100	0.104542933	0.005773255
MGI:3576103	0.147986807	0.026311053
MGI:2146055	0.287003868	1.6e-05
MGI:2145969	0.257309382	0.001280426
MGI:3041238	0.433993588	0.002361426
MGI:2442888	0.745598014	1.9e-05
MGI:1298388	0.465130049	0.000634422
MGI:2147162	0.185429965	0.000609754
MGI:2142246	0.667357056	0.002853863
MGI:1859307	0.678983216	0.039363607
MGI:98907	0.00682867	1.19e-07
MGI:2143535	0.186186437	1.5e-05
MGI:107995	0.438236234	0.072040719
MGI:2449307	0.85714852	0.157248496
MGI:1915384	0.840522627	0.006879112
MGI:1923904	3.19e-07	4.47e-10
MGI:1913402	0.514320786	0.018394797
MGI:1914780	0.337144687	0.027364511
MGI:107876	0.500304418	0.012076503
MGI:1914253	0.368837789	0.010738132
MGI:1913944	0.449265994	0.296095525
MGI:1913826	0.234753505	0.024823945
MGI:107807	0.72819544	0.39030778
MGI:1916142	0.619239218	0.124456348
MGI:1342294	0.275926976	3.07e-05
MGI:2385332	0.730380235	0.465953445
MGI:98916	0.90131587	0.001303856
MGI:98917	0.987775354	0.009445118
MGI:1929095	0.478763473	0.615293601
MGI:894652	0.717838445	0.792252125
MGI:1928898	0.97574414	0.025575521
MGI:101857	0.507101775	0.001175144
MGI:1921362	0.557947809	1.33e-07
MGI:1919936	0.020479549	0.000208302
MGI:107622	0.02449995	0.029129495
MGI:98905	0.950544182	0.140915802
MGI:1922246	0.895408001	0.000743169
MGI:1347343	0.644532338	0.718363715
MGI:2182061	0.177045379	0.060070774
MGI:1934029	0.445833553	0.003782489
MGI:894681	0.425734909	0.000175885
MGI:1919804	0.533644273	0.004888367
MGI:1923402	0.835306693	0.000388106
MGI:104631	0.825195151	0.000114077
MGI:1925860	0.495053663	0.000321573
MGI:2157980	0.543390985	5.58e-05
MGI:1321389	0.446265927	0.000155356
MGI:1096399	0.558661022	0.24169243
MGI:1336882	0.064324416	0.053690069
MGI:1353561	0.023446841	0.002911859
MGI:1928744	0.063981022	0.016250335
MGI:90675	0.046506921	0.005587312
MGI:109268	0.560712849	0.008612841
MGI:1349450	0.935813353	0.108451951
MGI:1333804	0.724737153	0.019971262
MGI:98927	0.077921104	0.002540277
MGI:99919	0.727789713	0.005276037
MGI:1917925	0.125891346	0.115064304
MGI:106919	0.422156001	0.00012572
MGI:106915	0.177857414	1.2e-05
MGI:106922	0.49982538	0.065259027
MGI:98930	0.561349538	0.853425973
MGI:98932	0.011627127	0.000190893
MGI:1916818	0.00545632	0.000268533
MGI:108395	0.987753058	0.014681947
MGI:1347055	0.552401043	0.031057195
MGI:1918982	0.477073767	0.041047368
MGI:2444304	0.624884533	0.000180489
MGI:2444207	0.011262053	0.002774033
MGI:2448530	0.369871194	6.11e-05
MGI:2136772	0.03171992	0.018454455
MGI:106354	0.098756398	0.038759514
MGI:1353654	0.1807433	0.000272816
MGI:1917656	0.435596758	0.011042469
MGI:1914164	0.358407905	0.41079143
MGI:1928344	0.809439327	0.035480601
MGI:1924823	0.509842744	0.0033509
MGI:2446237	0.149208364	0.251840146
MGI:1890467	0.112090342	0.000110288
MGI:1917410	0.356769317	0.155240233
MGI:1261835	0.245518742	0.04756609
MGI:1916724	0.209698038	0.005690419
MGI:2147661	0.430347763	0.652131098
MGI:891965	0.31155797	0.042928793
MGI:1890520	0.102811573	0.15072092
MGI:1100499	0.940048592	2.93e-05
MGI:2146407	0.41083071	0.049887019
MGI:2679720	0.31679438	0.174599775
MGI:1913451	0.306245516	0.00023444
MGI:1855688	0.264541091	0.025263316
MGI:98940	0.11448112	0.043334849
MGI:1915026	0.048602013	0.413653407
MGI:2387357	0.076134314	0.016451519
MGI:104630	0.404815823	0.000739315
MGI:1917810	0.262893614	0.207745596
MGI:1098641	0.331820249	0.604107068
MGI:1920428	0.447081866	0.017367554
MGI:1891823	0.147442575	0.169873193
MGI:104709	0.345553405	0.687261831
MGI:2442811	0.581450527	0.02820278
MGI:1096875	0.255898274	0.004008385
MGI:1337100	0.556155452	0.014618087
MGI:1927241	0.84124202	1.55e-06
MGI:2158400	0.903885817	0.000303622
MGI:1921570	0.56773882	0.003124406
MGI:1920393	0.669873708	0.000302939
MGI:1919654	0.671673538	0.369583766
MGI:1859606	0.883918274	1.72e-05
MGI:2139593	0.96921514	0.17742732
MGI:1914811	0.959764686	0.002560885
MGI:2155884	0.794651253	0.081886096
MGI:1917493	0.780995994	1.55e-06
MGI:1919218	0.228851028	0.027982267
MGI:1917715	0.987014837	0.04894754
MGI:1924555	0.482869653	0.009367623
MGI:2141558	0.739787294	7.32e-05
MGI:2144224	0.110959022	0.016806566
MGI:2685541	0.30061208	0.000185672
MGI:2178801	0.918267109	0.230660223
MGI:1261864	0.159672445	0.000467885
MGI:1923831	0.334821394	0.000473192
MGI:1332638	0.696008356	0.166679024
MGI:2442092	0.058567255	0.105645875
MGI:1926153	0.615508637	1.3e-06
MGI:1926395	0.885071039	0.00877945
MGI:98973	0.959300399	4.57e-05
MGI:2180003	0.498714725	0.385914611
MGI:2445217	0.644690037	9.73e-05
MGI:2144013	0.135589508	0.020990608
MGI:1913789	0.113949874	0.124949773
MGI:2429950	0.226506599	0.005080163
MGI:1929705	0.604745076	0.006781303
MGI:1920442	0.480297324	5.07e-09
MGI:104517	0.063289078	0.196163204
MGI:95606	0.108991148	0.140818181
MGI:891964	0.554973522	0.001369092
MGI:894687	0.84370609	9.72e-08
MGI:2142985	0.622036186	0.053201299
MGI:103262	0.898399862	0.004631729
MGI:2147627	0.944108265	0.382456859
MGI:1917370	0.444493201	0.359184869
MGI:99146	0.368465603	0.181148999
MGI:1927550	0.977568412	0.004355528
MGI:1926195	0.453981299	0.111482184
MGI:1351651	0.656989079	0.011037008
MGI:1917431	0.239372085	0.241399795
MGI:2444233	0.008073989	0.000793484
MGI:1918850	0.947753786	0.000423195
MGI:1891917	0.002264869	0.000174877
MGI:894689	0.920061913	0.306622737
MGI:108109	0.667797559	2.55e-06
MGI:109194	0.45217124	3.67e-08
MGI:891963	0.749687408	0.000675446
MGI:109484	0.194768024	0.00171165
MGI:99150	0.289653336	0.000568795
MGI:2444835	0.136150589	6.29e-06
MGI:1929213	0.606852478	0.010191016
MGI:102755	0.568025046	0.069488111
MGI:1914356	0.45371815	0.030053479
MGI:1917829	0.191402014	0.000227446
MGI:1914552	0.214724094	0.025150235
MGI:1919824	0.534633265	4.95e-05
MGI:1919747	0.733997274	0.173519431
MGI:1923264	0.659023834	0.920704018
MGI:2682314	0.527490014	0.001504844
MGI:1328310	0.559710883	0.002150871
MGI:1926031	0.509608364	0.003406923
MGI:1916023	0.887456255	0.138264777
MGI:2444114	0.615298116	0.608777695
MGI:1913611	0.698822107	0.002816566
MGI:1916068	0.35590211	0.387949044
MGI:99948	0.178104965	0.081702185
MGI:3029290	0.622254568	0.003077691
MGI:1341890	0.539299729	0.000611737
MGI:3026685	0.174280756	0.202347184
MGI:1919258	0.318110582	0.702771517
MGI:2683087	0.658943618	0.043930074
MGI:2444772	0.984476011	0.038949444
MGI:3040693	0.929843016	0.026705195
MGI:1890508	0.73484037	0.000566964
MGI:2138982	0.657657437	0.002533421
MGI:1196246	0.813347133	1.4e-06
MGI:1858211	0.347420423	0.780821042
MGI:1349478	0.253203364	0.00886405
MGI:103072	0.272922124	0.111184397
MGI:2444286	0.520116488	0.132223756
MGI:1920453	0.845055687	0.00131608
